Model,FeatureSelection,Scaler,Number of features,Rmse,R2 Score(train),R2 Score(test),Params
SVR,SFS,RobustScaler(),7,1621708.7665172874,-18.70001823002168,-16.396457987065013,"{'C': 100, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),16,1671647.496498174,-19.99550519583232,-17.484363833768143,"{'C': 100, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),7,2183435.230709651,-34.90224416799545,-30.53521025516206,"{'C': 100, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),19,215823.6356699485,0.7110871540385402,0.6918848080605612,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),19,220324.50399056787,0.6858049852906236,0.678899703968869,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),16,246484.037068892,0.6158125117397415,0.5981234171401064,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),16,246703.1254285313,0.6072517694024514,0.5974086802946379,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),12,254502.25323349223,0.578241237990571,0.5715517559948331,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),19,255737.44618910068,0.5726801397955984,0.5673828302853776,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),16,263493.7391095703,0.5703838845776243,0.5407430846096248,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),13,274292.5451711782,0.5041651347506904,0.5023281085207587,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,16,339233.7930600869,0.2644811476289229,0.2387745133760542,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),7,419995.2545784729,-0.2761427031577164,-0.1668200163576176,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,12,426128.0317867842,-0.1860174354178492,-0.2011446522659965,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,7,471333.90069884725,-0.6202578746455363,-0.4695097057709363,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),7,599185.9520271937,-1.627022743168113,-1.374861840471406,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,-,-,22,747242.1544350956,-3.231049558550195,-2.693497689089204,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,16,747269.5247760441,-3.2313678935753805,-2.6937682684238173,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),12,753103.8424873459,-3.1669898807804,-2.75167172974078,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,19,755812.3809186396,-3.3314250929072964,-2.778706036279697,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,13,755813.7707478752,-3.3314412661682216,-2.77871993327605,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,16,755821.1404158671,-3.331527638938522,-2.7787936235108344,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,19,755821.45209195,-3.33153157908495,-2.7787967400149234,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,19,755825.0986542528,-3.331574259292026,-2.7788332027296163,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),7,1961839.5045598145,-28.190342377033765,-24.45904183385187,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),19,2105482.140971163,-32.721456303601215,-28.32366354426689,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),19,2245937.26697552,-37.54687270528704,-32.36647643599411,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),7,2396440.7259233734,-42.26970465074893,-36.98817997249888,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),12,3027253.6717651635,-69.00987806721896,-59.61955347755633,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),16,3333734.7401514063,-83.86225965692887,-72.51520714916396,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),19,3605422.53053709,-98.48614375403972,-84.98593943238046,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,12,4242708.2805799935,-136.48483993495668,-118.06975145429938,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),12,4850513.329977348,-179.35411965766684,-154.62899346768177,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),19,5192904.584180737,-205.77363060685016,-177.37574066691127,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,7,5622450.479037222,-240.7830355896527,-208.1059457326712,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),16,6832815.448548205,-356.8732688646381,-307.82644725462023,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),16,7193198.661229719,-394.90803449665526,-341.2624173226143,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),13,7621861.606466545,-443.2771510083258,-383.270655717306,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),16,8105301.256778654,-501.79169069994,-433.5636803604849,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),19,8270395.009784108,-522.387045119695,-451.446892095708,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),12,8519901.53134431,-554.3014948197368,-479.1580945911255,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),7,8773972.31954217,-587.7911307519593,-508.2225456874272,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),16,9318059.14607081,-663.8161108828222,-573.3359870278955,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),12,10031274.66414461,-769.4495782987385,-664.6215093270469,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),7,11801421.276386997,-1064.6380398978938,-920.2632161633942,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),13,21725441.310764547,-3601.674678199522,-3121.139601405888,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),19,47663206.489761926,-17358.23269308316,-15026.322786500454,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,RobustScaler(),16,53703467.11153333,-22037.93273839733,-19076.424933672188,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.1, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),19,215823.63566994853,0.7110871540385402,0.6918848080605612,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),19,220324.50399056787,0.6858049852906236,0.678899703968869,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),16,246484.037068892,0.6158125117397415,0.5981234171401064,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),16,246703.1254285313,0.6072517694024514,0.5974086802946379,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),12,254502.25323349223,0.578241237990571,0.5715517559948331,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),19,255737.44618910068,0.5726801397955984,0.5673828302853776,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),16,263493.7391095703,0.5703838845776245,0.5407430846096248,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,MinMaxScaler(),13,274292.5451711782,0.5041651347506904,0.5023281085207587,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,16,339233.7930600869,0.2644811476289229,0.2387745133760542,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,MinMaxScaler(),7,419995.2545784729,-0.2761427031577164,-0.1668200163576176,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,12,426128.0317867842,-0.1860174354178492,-0.2011446522659965,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,7,471333.90069884725,-0.6202578746455363,-0.4695097057709363,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),7,599185.9520271937,-1.627022743168113,-1.374861840471406,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,-,-,22,747242.1544350956,-3.231049558550195,-2.693497689089204,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,16,747269.5247760441,-3.2313678935753805,-2.6937682684238173,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,MinMaxScaler(),12,753103.8424873458,-3.166989880780396,-2.7516717297407776,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,19,755812.3809186396,-3.3314250929072964,-2.778706036279697,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,-,13,755813.7707478752,-3.3314412661682216,-2.77871993327605,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,16,755821.1404158671,-3.331527638938522,-2.7787936235108344,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,19,755821.45209195,-3.33153157908495,-2.7787967400149234,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,-,19,755825.0986542528,-3.331574259292026,-2.7788332027296163,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),7,1961840.2597737545,-28.19036512314772,-24.459061434871167,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),19,2105481.855574475,-32.721447104747874,-28.323655594661712,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),19,2245936.716435384,-37.54685374368991,-32.36646007793951,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),7,2396440.372719222,-42.269691626411394,-36.98816877457378,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),12,3027253.4273601463,-69.0098667321223,-59.619543689329774,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,StandardScaler(),16,3333734.226539744,-83.8622334261313,-72.51518449693286,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),19,3605422.075174863,-98.48611856981874,-84.98591771245933,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,12,4242707.622210398,-136.48479714534292,-118.069714500593,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),12,4850517.84928738,-179.35445633518248,-154.62928347245088,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,RobustScaler(),19,5192903.558555987,-205.7735488336847,-177.37567020670795,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,-,7,5622449.691671734,-240.78296774857,-208.1058871664661,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SelectKBest,RobustScaler(),16,6832814.667461291,-356.8731870230716,-307.82637664821067,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,SFS,StandardScaler(),16,7193198.274286751,-394.9079918546074,-341.26238050004383,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),13,7621860.662900047,-443.2770408660328,-383.2705605739112,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
SVR,VarianceThreshold,StandardScaler(),16,8105300.42073794,-501.7915868870622,-433.563590712266,"{'C': 3000, 'cache_size': 200, 'coef0': 1, 'degree': 3, 'epsilon': 0.5, 'gamma': 'scale', 'kernel': 'poly', 'max_iter': 100, 'shrinking': True, 'tol': 0.001, 'verbose': False}"
